label,attack_type,window_start_time,window_end_time,n_messages,n_emergency,alert_frequency_per_hour,normal_emergency_ratio,inter_alert_interval_mean,inter_interval_variance,burst_score,topic_diversity,time_sin,time_cos,payload_entropy,consecutive_emergency_count,alert_rate_acceleration,regularity_coefficient,temporal_clustering_score
1,normal,2026-03-18T00:12:31+00:00,2026-03-18T01:12:31+00:00,674,0,0.0,674.0,0.02739309079267762,0.0,0.0,0.0,0.05233595624294383,0.9986295347545738,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-18T00:22:31+00:00,2026-03-18T01:22:31+00:00,367,0,0.0,367.0,0.02739309079267762,0.0,0.0,0.0,0.09584575252022397,0.9953961983671789,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-18T00:32:31+00:00,2026-03-18T01:32:31+00:00,62,0,0.0,62.0,0.02739309079267762,0.0,0.0,0.0,0.13917310096006544,0.9902680687415704,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-18T02:52:31+00:00,2026-03-18T03:52:31+00:00,183,0,0.0,183.0,0.02739309079267762,0.0,0.0,0.0,0.8362861558477594,0.5482932295199139,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-18T03:02:31+00:00,2026-03-18T04:02:31+00:00,573,0,0.0,573.0,0.02739309079267762,0.0,0.0,0.0,0.8362861558477594,0.5482932295199139,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-18T03:12:31+00:00,2026-03-18T04:12:31+00:00,961,0,0.0,961.0,0.02739309079267762,0.0,0.0,0.0,0.8362861558477594,0.5482932295199139,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-18T03:22:31+00:00,2026-03-18T04:22:31+00:00,1348,0,0.0,1348.0,0.02739309079267762,0.0,0.0,0.0,0.8362861558477594,0.5482932295199139,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-18T03:32:31+00:00,2026-03-18T04:32:31+00:00,1737,0,0.0,1737.0,0.02739309079267762,0.0,0.0,0.0,0.8362861558477594,0.5482932295199139,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-18T03:42:31+00:00,2026-03-18T04:42:31+00:00,2124,0,0.0,2124.0,0.02739309079267762,0.0,0.0,0.0,0.8362861558477594,0.5482932295199139,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-18T03:52:31+00:00,2026-03-18T04:52:31+00:00,2328,0,0.0,2328.0,0.02739309079267762,0.0,0.0,0.0,0.8480480961564258,0.5299192642332051,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-18T04:02:31+00:00,2026-03-18T05:02:31+00:00,2339,12,12.0,193.91666666666666,0.027574888345870106,2.6101921350110436e-06,12.0,1.0,0.9670459389139431,0.2546019482055276,4.23016185147277,1.0,12.0,17.067799177599984,1.0
1,normal,2026-03-18T04:12:31+00:00,2026-03-18T05:12:31+00:00,2337,12,12.0,193.75,0.027574888345870106,2.6101921350110436e-06,12.0,1.0,0.9670459389139431,0.2546019482055276,4.23016185147277,1.0,12.0,17.067799177599984,1.0
1,normal,2026-03-18T04:22:31+00:00,2026-03-18T05:22:31+00:00,2337,12,12.0,193.75,0.027574888345870106,2.6101921350110436e-06,12.0,1.0,0.9670459389139431,0.2546019482055276,4.23016185147277,1.0,12.0,17.067799177599984,1.0
1,normal,2026-03-18T04:32:31+00:00,2026-03-18T05:32:31+00:00,2336,12,12.0,193.66666666666666,0.027574888345870106,2.6101921350110436e-06,12.0,1.0,0.9670459389139431,0.2546019482055276,4.23016185147277,1.0,-12.0,17.067799177599984,1.0
1,normal,2026-03-18T04:42:31+00:00,2026-03-18T05:42:31+00:00,2211,12,12.0,183.25,0.027574888345870106,2.6101921350110436e-06,12.0,1.0,0.9670459389139431,0.2546019482055276,4.23016185147277,1.0,-12.0,17.067799177599984,1.0
1,normal,2026-03-18T04:52:31+00:00,2026-03-18T05:52:31+00:00,1824,12,12.0,151.0,0.027574888345870106,2.6101921350110436e-06,12.0,1.0,0.9670459389139431,0.2546019482055276,4.23016185147277,1.0,-12.0,17.067799177599984,1.0
1,normal,2026-03-18T05:02:31+00:00,2026-03-18T06:02:31+00:00,1423,0,0.0,1423.0,0.02739309079267762,0.0,0.0,0.0,0.9681476403781077,0.2503800040544415,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-18T05:12:31+00:00,2026-03-18T06:12:31+00:00,1037,0,0.0,1037.0,0.02739309079267762,0.0,0.0,0.0,0.9781476007338056,0.20791169081775945,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-18T05:22:31+00:00,2026-03-18T06:22:31+00:00,650,0,0.0,650.0,0.02739309079267762,0.0,0.0,0.0,0.9862856015372313,0.16504760586067782,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-18T05:32:31+00:00,2026-03-18T06:32:31+00:00,262,0,0.0,262.0,0.02739309079267762,0.0,0.0,0.0,0.992546151641322,0.12186934340514771,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-18T06:42:31+00:00,2026-03-18T07:42:31+00:00,13,13,13.0,0.0,0.027807333506643772,1.5724403939667486e-06,13.0,1.0,0.913545457642601,-0.40673664307580004,4.256945958908306,1.0,-13.0,22.175440202797603,1.0
1,normal,2026-03-18T06:52:31+00:00,2026-03-18T07:52:31+00:00,13,13,13.0,0.0,0.027807333506643772,1.5724403939667486e-06,13.0,1.0,0.913545457642601,-0.40673664307580004,4.256945958908306,1.0,-13.0,22.175440202797603,1.0
1,normal,2026-03-18T07:02:31+00:00,2026-03-18T08:02:31+00:00,13,13,13.0,0.0,0.027807333506643772,1.5724403939667486e-06,13.0,1.0,0.913545457642601,-0.40673664307580004,4.256945958908306,1.0,-13.0,22.175440202797603,1.0
1,normal,2026-03-18T07:12:31+00:00,2026-03-18T08:12:31+00:00,29,13,13.0,1.2307692307692308,0.027807333506643772,1.5724403939667486e-06,13.0,1.0,0.913545457642601,-0.40673664307580004,4.256945958908306,1.0,-13.0,22.175440202797603,1.0
